Title,Artist,kinki,love,success,hard,need,feel,day,new,gone,heart,boy,realli,real,think,would,thing,one,hold,sdanger,bitch,leav,danger,around,talk,run,keep,nigga,live,sweet,world,alway,successt,eye,parti,wait,bodi,made,noth,show,bad,turn,long,home,light,hand,work,nigparti,caheart,walk,Emotion
The Man I Want To Be,chris young,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
If We Ever Meet Again,timbaland,4,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Wavin' Flag,k'naan,0,2,2,0,0,0,2,0,0,14,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,c
Whataya Want From Me,adam lambert,1,2,0,0,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,c
Rude Boy,rihanna,1,60,0,0,1,1,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,c
My Chick Bad,ludacris,1,61,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,2,1,11,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,29,0,0,1,0,0,0,0,0,0,c
Gimmie That Girl,joe nichols,6,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c
Neighbors Know My Name,trey songz,0,11,0,0,0,1,0,1,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,c
Shark In The Water,v v brown,4,9,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,c
Up On The Ridge,dierks bentley,0,1,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,c
Young Forever,jay-z + mr. hudson,2,6,2,0,0,1,1,0,0,2,0,7,0,0,0,0,0,2,3,0,1,4,0,3,0,0,1,9,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,c
Wrong Baby Wrong,martina mcbride,0,21,0,0,0,7,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,c
Power,kanye west,3,1,1,0,4,1,1,0,0,1,0,0,0,1,0,0,4,0,2,1,0,2,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,2,0,0,c
Outta Your Mind,lil jon,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,11,1,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,c
I Can Do Anything,3oh!3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,8,0,9,4,6,0,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,c
I'm Back,t.i.,4,1,5,3,0,0,0,1,0,1,1,1,1,2,1,0,0,4,2,0,0,3,0,0,0,4,5,0,1,0,1,0,1,2,1,2,0,0,1,0,0,0,0,0,0,0,3,0,0,c
I Keep On Loving You,reba,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c
Up All Night,drake,1,3,12,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,5,0,0,0,2,0,1,2,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,0,0,0,0,3,1,0,c
Won't Back Down,eminem,11,7,1,0,4,3,0,0,0,7,1,0,1,4,1,0,0,0,6,4,0,6,2,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,c
Cold Wind Blows,eminem,7,2,2,0,0,0,3,0,0,4,0,0,0,1,0,3,0,0,3,3,0,1,1,0,0,0,0,0,2,3,0,1,0,1,1,0,1,0,0,0,0,3,0,1,0,0,0,2,0,c
Stay,miley cyrus,0,8,0,0,2,2,3,0,0,1,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,0,0,3,0,0,0,0,8,0,0,0,0,1,0,c
Talkin' 2 Myself,eminem,5,1,0,1,0,28,1,1,0,5,0,0,0,0,1,0,15,0,3,0,0,2,2,1,0,9,0,0,0,4,0,2,0,1,0,0,1,0,2,0,1,1,0,0,1,0,0,1,0,c
25 To Life,eminem,0,3,1,0,2,6,0,0,1,1,0,0,0,3,2,0,0,1,1,4,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,1,2,c
I Made It (Cash Money Heroes),kevin rudolf,1,1,9,1,0,1,0,2,0,6,1,0,0,0,0,2,1,0,0,1,1,4,1,0,0,0,1,2,0,6,0,0,0,1,0,0,33,0,0,0,1,0,0,0,1,0,0,0,0,c
Solo,iyaz,0,3,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,3,13,c
Lil Freak,usher,17,13,3,0,0,1,0,0,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,c
Winner,jamie foxx,0,0,28,1,0,5,0,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,3,0,c
Hey,lil jon,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,c
Fireworks,drake,0,3,2,0,0,3,0,0,0,2,0,2,1,3,4,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,c
Another Way To Die,disturbed,0,3,0,0,1,4,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c
Finding My Way Back,jaheim,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,c
Everything To Me,monica,1,2,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,c
"Beamer, Benz, Or Bentley",lloyd banks,5,6,30,0,0,0,0,3,0,2,1,0,0,0,0,0,2,0,0,0,1,29,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,c
Keep On Lovin' You,steel magnolia,0,11,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
I Gotta Get To You,george strait,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Not Myself Tonight,christina aguilera,1,14,2,0,1,7,0,2,2,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Don't Stop Believin',glee cast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Poker Face,glee cast,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,c
Woohoo,christina aguilera,19,1,2,0,4,3,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,2,0,0,0,c
Yeah Ya Know (Takers),t.i.,0,1,6,0,0,1,2,5,1,2,0,0,0,0,2,0,1,0,1,0,0,3,0,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,c
Faithfully,glee cast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Over The Rainbow,glee cast,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Any Way You Want It/Lovin' Touchin' Squeezin',glee cast,0,5,2,0,0,7,0,1,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c
Bionic,christina aguilera,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,c
To Sir With Love,glee cast,0,4,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,c
Bohemian Rhapsody,glee cast,1,4,0,0,1,1,0,0,1,0,3,5,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,c
Imma Be,the black eyed peas,1,3,4,0,0,1,0,1,0,2,0,1,0,0,0,1,1,0,4,0,0,0,0,1,0,0,2,0,1,1,0,0,1,2,0,0,0,0,3,0,0,0,0,0,1,0,2,1,0,c
Hey Daddy (Daddy's Home),usher,1,13,0,0,0,0,4,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,16,0,0,2,0,0,2,c
Baby,justin bieber,0,66,2,0,1,0,0,0,8,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,c
Unstoppable,rascal flatts,0,8,0,1,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,c
Roger That,young money,4,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,2,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,c
You And Your Heart,jack johnson,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,c
Beautiful Day,lee dewyze,0,2,1,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,c
Good Vibrations,glee cast,0,2,0,0,1,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,c
Deja Vu,3oh!3,1,2,0,0,1,2,1,0,0,0,0,1,0,13,0,7,0,0,0,0,0,2,1,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,c
Another One Bites The Dust,glee cast,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,12,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,c
Tell Me Something Good,glee cast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Loser,glee cast,1,4,7,2,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,4,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c
"It's A Man's, Man's Man's World",glee cast,0,6,2,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5,6,0,0,0,0,0,1,0,0,0,0,0,c
Dirty Picture,taio cruz,0,0,0,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Carry Out,timbaland,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,18,0,1,4,0,0,0,12,9,c
American Honey,lady antebellum,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,c
Highway 20 Ride,zac brown band,0,0,7,0,0,0,4,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,0,c
Ain't Back Yet,kenny chesney,0,1,2,1,0,0,0,0,22,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Jessie's Girl,glee cast,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Bad Romance,glee cast,2,29,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,4,0,0,8,c
Touchin On My,3oh!3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,c
Dream On,glee cast,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
I Dreamed A Dream,glee cast,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,c
Up To The Mountain,crystal bowersox,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,c
Beth,glee cast,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,c
Leave Right Now,will young,0,2,1,0,0,2,0,0,0,0,0,0,0,11,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,c
Who Dat,j. cole,1,4,3,0,0,0,1,0,0,0,4,0,1,0,0,0,3,1,3,10,0,2,0,0,1,1,9,2,0,5,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,3,0,0,c
Super High,rick ross,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,3,0,0,0,1,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,c
Say Something,timbaland,0,15,6,1,7,5,1,0,1,0,0,2,0,1,2,4,3,0,4,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,c
Steady Mobbin',young money,11,2,16,1,1,1,1,0,0,0,5,0,0,1,1,1,3,0,3,2,4,4,8,1,0,3,8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,1,1,0,6,0,0,c
Blah Blah Blah,ke$ha,1,5,3,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,1,1,0,1,1,3,0,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,c
A Little More Country Than That,easton corbin,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,c
Today Was A Fairytale,taylor swift,4,5,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,c
Backwoods,justin moore,0,3,0,9,0,2,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,c
Hell On The Heart,eric church,1,6,0,0,0,1,0,0,3,0,4,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,c
Window Seat,erykah badu,0,8,0,0,13,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,c
Pyramid,charice,0,14,0,0,0,4,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c
Neutron Star Collision (Love Is Forever),muse,0,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,c
WooHoo,christina aguilera,19,1,2,0,4,3,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,2,0,0,0,c
Safety Dance,glee cast,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,34,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,c
Naturally,selena gomez,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Drop The World,lil wayne,10,2,1,0,0,2,2,0,6,0,1,0,0,0,0,0,1,0,0,5,4,0,2,0,1,1,2,0,0,8,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,c
I'm Awesome,spose,3,2,0,0,0,1,0,0,4,4,0,0,0,0,1,1,0,0,1,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1,1,0,0,1,0,c
All I Ever Wanted,kelly clarkson,0,3,0,0,0,1,8,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,c
Fistful Of Tears,maxwell,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,c
Gypsy,shakira,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,c
Total Eclipse Of The Heart,glee cast,0,10,0,0,6,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,2,4,6,8,0,0,0,3,0,0,8,0,0,1,0,0,0,2,0,c
One,glee cast,0,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
The Boy Is Mine,glee cast,0,6,0,5,6,1,1,0,0,1,12,0,0,3,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,c
Lady Is A Tramp,glee cast,0,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
I'm Single,lil wayne,1,4,6,1,0,2,2,0,0,2,0,0,0,0,0,0,0,1,5,9,0,2,0,1,0,0,4,0,0,0,0,0,0,8,0,0,0,6,0,6,0,0,2,0,5,0,1,0,0,c
Rose's Turn,glee cast,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,c
Hillbilly Bone,blake shelton,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,c
Temporary Home,carrie underwood,1,3,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,c
When I Look At You,miley cyrus,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,c
Give Me A Sign (Forever And Ever),breaking benjamin,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,c
Airplanes,b.o.b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Run Joey Run,glee cast,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,c
Ice Ice Baby,glee cast,2,16,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,c
Physical,glee cast,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,c
U Can't Touch This,glee cast,0,1,2,2,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,2,1,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,c
All Or Nothing,theory of a deadman,2,2,1,2,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,1,0,0,0,c
How Low,ludacris,4,4,0,0,0,0,0,0,0,1,0,2,0,2,1,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,1,0,0,0,0,2,0,c
'Til Summer Comes Around,keith urban,2,6,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,6,0,1,0,3,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,c
Love King,the-dream,1,35,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,c
Like A Prayer,glee cast,0,0,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,c
One Less Bell To Answer / A House Is Not A Home,glee cast,0,5,0,0,0,5,1,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,0,0,2,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,c
Beautiful,glee cast,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Fire,glee cast,2,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,c
A House Is Not A Home,glee cast,1,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,c
Cooler Than Me,mike posner,1,6,0,0,2,2,0,0,0,4,0,0,0,11,4,0,0,0,1,0,0,0,5,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,c
Home,glee cast,0,2,2,0,0,3,2,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,c
Halfway There,big time rush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,1,1,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,c
New Morning,alpha rev,0,0,4,0,0,0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
According To You,orianthi,3,4,0,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,c
